station,valid,tmpc,relh,drct,sknt,mslp,p01m
AMW,2019-07-13 04:25,M,M,0.00,0.00,M,M
AMW,2019-07-13 04:30,M,M,0.00,0.00,M,M
AMW,2019-07-13 04:35,M,M,0.00,0.00,M,M
AMW,2019-07-13 04:40,M,M,0.00,0.00,M,M
AMW,2019-07-13 04:45,M,M,0.00,0.00,M,M
AMW,2019-07-13 04:50,M,M,0.00,0.00,M,M
AMW,2019-07-13 04:53,21.72,89.94,0.00,0.00,1013.30,0.00
AMW,2019-07-13 04:55,M,M,0.00,0.00,M,M
AMW,2019-07-13 05:00,M,M,0.00,0.00,M,M
AMW,2019-07-13 05:05,M,M,0.00,0.00,M,M
AMW,2019-07-13 05:15,M,M,0.00,0.00,M,M
AMW,2019-07-13 05:20,M,M,0.00,0.00,M,M
AMW,2019-07-13 05:25,M,M,0.00,0.00,M,M
AMW,2019-07-13 05:30,M,M,0.00,0.00,M,M
AMW,2019-07-13 05:35,M,M,0.00,0.00,M,M
AMW,2019-07-13 05:40,M,M,250.00,2.00,M,M
AMW,2019-07-13 05:45,M,M,250.00,2.00,M,M
AMW,2019-07-13 05:50,M,M,0.00,0.00,M,M
AMW,2019-07-13 05:53,21.72,89.94,0.00,0.00,1013.20,0.00
AMW,2019-07-13 05:55,M,M,0.00,0.00,M,M
AMW,2019-07-13 06:00,M,M,0.00,0.00,M,M
AMW,2019-07-13 06:05,M,M,0.00,0.00,M,M
AMW,2019-07-13 06:10,M,M,0.00,0.00,M,M
AMW,2019-07-13 06:15,M,M,0.00,0.00,M,M
AMW,2019-07-13 06:20,M,M,0.00,0.00,M,M
AMW,2019-07-13 06:25,M,M,0.00,0.00,M,M
AMW,2019-07-13 06:30,M,M,0.00,0.00,M,M
AMW,2019-07-13 06:35,M,M,210.00,2.00,M,M
AMW,2019-07-13 06:40,M,M,210.00,2.00,M,M
AMW,2019-07-13 06:45,M,M,210.00,2.00,M,M
AMW,2019-07-13 06:50,M,M,0.00,0.00,M,M
AMW,2019-07-13 06:53,21.11,89.90,0.00,0.00,1013.20,0.00
AMW,2019-07-13 06:55,M,M,0.00,0.00,M,M
AMW,2019-07-13 07:05,M,M,200.00,2.00,M,M
AMW,2019-07-13 07:10,M,M,0.00,0.00,M,M
AMW,2019-07-13 07:20,M,M,220.00,2.00,M,M
AMW,2019-07-13 07:25,M,M,0.00,0.00,M,M
AMW,2019-07-13 07:35,M,M,0.00,0.00,M,M
AMW,2019-07-13 07:40,M,M,0.00,0.00,M,M
AMW,2019-07-13 07:45,M,M,0.00,0.00,M,M
AMW,2019-07-13 07:50,M,M,0.00,0.00,M,M
AMW,2019-07-13 07:53,21.11,89.90,0.00,0.00,1013.80,0.00
AMW,2019-07-13 07:55,M,M,0.00,0.00,M,M
AMW,2019-07-13 08:05,M,M,0.00,0.00,M,M
AMW,2019-07-13 08:10,M,M,0.00,0.00,M,M
AMW,2019-07-13 08:15,M,M,0.00,0.00,M,M
AMW,2019-07-13 08:20,M,M,0.00,0.00,M,M
AMW,2019-07-13 08:25,M,M,0.00,0.00,M,M
AMW,2019-07-13 08:30,M,M,240.00,2.00,M,M
AMW,2019-07-13 08:35,M,M,0.00,0.00,M,M
AMW,2019-07-13 08:40,M,M,210.00,2.00,M,M
AMW,2019-07-13 08:45,M,M,220.00,2.00,M,M
AMW,2019-07-13 08:50,M,M,220.00,2.00,M,M
AMW,2019-07-13 08:53,19.39,96.93,0.00,0.00,1013.80,0.00
AMW,2019-07-13 09:00,M,M,0.00,0.00,M,M
AMW,2019-07-13 09:05,M,M,170.00,2.00,M,M
AMW,2019-07-13 09:10,M,M,190.00,2.00,M,M
AMW,2019-07-13 09:20,M,M,0.00,0.00,M,M
AMW,2019-07-13 09:25,M,M,0.00,0.00,M,M
AMW,2019-07-13 09:35,M,M,170.00,2.00,M,M
AMW,2019-07-13 09:40,M,M,180.00,2.00,M,M
AMW,2019-07-13 09:45,M,M,160.00,2.00,M,M
AMW,2019-07-13 09:50,M,M,0.00,0.00,M,M
AMW,2019-07-13 09:53,18.89,96.24,0.00,0.00,1013.60,0.00
AMW,2019-07-13 09:55,M,M,0.00,0.00,M,M
AMW,2019-07-13 10:00,M,M,0.00,0.00,M,M
AMW,2019-07-13 10:05,M,M,160.00,2.00,M,M
AMW,2019-07-13 10:10,M,M,160.00,2.00,M,M
AMW,2019-07-13 10:15,M,M,0.00,0.00,M,M
AMW,2019-07-13 10:20,M,M,0.00,0.00,M,M
AMW,2019-07-13 10:25,M,M,0.00,0.00,M,M
AMW,2019-07-13 10:30,M,M,0.00,0.00,M,M
AMW,2019-07-13 10:35,M,M,0.00,0.00,M,M
AMW,2019-07-13 10:40,M,M,0.00,0.00,M,M
AMW,2019-07-13 10:45,M,M,0.00,0.00,M,M
AMW,2019-07-13 10:50,M,M,240.00,4.00,M,M
AMW,2019-07-13 10:53,20.00,89.81,260.00,4.00,1014.80,0.00
AMW,2019-07-13 10:55,M,M,250.00,5.00,M,M
AMW,2019-07-13 11:00,M,M,240.00,8.00,M,M
AMW,2019-07-13 11:05,M,M,250.00,8.00,M,M
AMW,2019-07-13 11:10,M,M,250.00,10.00,M,M
AMW,2019-07-13 11:15,M,M,M,13.00,M,M
AMW,2019-07-13 11:20,M,M,250.00,8.00,M,M
AMW,2019-07-13 11:25,M,M,240.00,9.00,M,M
AMW,2019-07-13 11:30,M,M,240.00,9.00,M,M
AMW,2019-07-13 11:35,M,M,250.00,9.00,M,M
AMW,2019-07-13 11:45,M,M,230.00,7.00,M,M
AMW,2019-07-13 11:50,M,M,230.00,8.00,M,M
AMW,2019-07-13 11:53,22.22,83.99,230.00,8.00,1015.40,0.00
AMW,2019-07-13 11:55,M,M,240.00,9.00,M,M
AMW,2019-07-13 12:00,M,M,250.00,10.00,M,M
AMW,2019-07-13 12:05,M,M,260.00,10.00,M,M
AMW,2019-07-13 12:15,M,M,260.00,9.00,M,M
AMW,2019-07-13 12:20,M,M,270.00,9.00,M,M
AMW,2019-07-13 12:25,M,M,280.00,8.00,M,M
AMW,2019-07-13 12:30,M,M,290.00,7.00,M,M
AMW,2019-07-13 12:35,M,M,290.00,10.00,M,M
AMW,2019-07-13 12:40,M,M,300.00,8.00,M,M
AMW,2019-07-13 12:45,M,M,300.00,9.00,M,M
AMW,2019-07-13 12:50,M,M,310.00,8.00,M,M
AMW,2019-07-13 12:53,23.28,78.77,300.00,9.00,1015.80,0.00
AMW,2019-07-13 12:55,M,M,310.00,8.00,M,M
AMW,2019-07-13 13:00,M,M,300.00,7.00,M,M
AMW,2019-07-13 13:05,M,M,310.00,11.00,M,M
AMW,2019-07-13 13:10,M,M,310.00,9.00,M,M
AMW,2019-07-13 13:15,M,M,320.00,9.00,M,M
AMW,2019-07-13 13:20,M,M,320.00,11.00,M,M
AMW,2019-07-13 13:25,M,M,330.00,11.00,M,M
AMW,2019-07-13 13:30,M,M,330.00,10.00,M,M
AMW,2019-07-13 13:35,M,M,330.00,11.00,M,M
AMW,2019-07-13 13:40,M,M,340.00,11.00,M,M
AMW,2019-07-13 13:45,M,M,350.00,11.00,M,M
AMW,2019-07-13 13:50,M,M,360.00,14.00,M,M
AMW,2019-07-13 13:53,23.28,76.36,360.00,12.00,1016.10,0.00
AMW,2019-07-13 13:55,M,M,360.00,11.00,M,M
AMW,2019-07-13 14:00,M,M,360.00,11.00,M,M
AMW,2019-07-13 14:05,M,M,360.00,9.00,M,M
AMW,2019-07-13 14:10,M,M,360.00,9.00,M,M
AMW,2019-07-13 14:15,M,M,350.00,9.00,M,M
AMW,2019-07-13 14:20,M,M,350.00,8.00,M,M
AMW,2019-07-13 14:25,M,M,360.00,5.00,M,M
AMW,2019-07-13 14:30,M,M,20.00,5.00,M,M
AMW,2019-07-13 14:35,M,M,40.00,2.00,M,M
AMW,2019-07-13 14:40,M,M,40.00,4.00,M,M
AMW,2019-07-13 14:45,M,M,360.00,2.00,M,M
AMW,2019-07-13 14:50,M,M,10.00,2.00,M,M
AMW,2019-07-13 14:53,24.39,76.53,20.00,4.00,1016.00,0.00
AMW,2019-07-13 14:55,M,M,20.00,4.00,M,M
AMW,2019-07-13 15:00,M,M,30.00,5.00,M,M
AMW,2019-07-13 15:05,M,M,50.00,8.00,M,M
AMW,2019-07-13 15:10,M,M,60.00,5.00,M,M
AMW,2019-07-13 15:15,M,M,30.00,7.00,M,M
AMW,2019-07-13 15:20,M,M,40.00,7.00,M,M
AMW,2019-07-13 15:25,M,M,70.00,5.00,M,M
AMW,2019-07-13 15:30,M,M,70.00,5.00,M,M
AMW,2019-07-13 15:35,M,M,90.00,5.00,M,M
AMW,2019-07-13 15:40,M,M,90.00,8.00,M,M
AMW,2019-07-13 15:50,M,M,90.00,5.00,M,M
AMW,2019-07-13 15:53,24.39,79.47,90.00,7.00,1015.70,0.00
AMW,2019-07-13 15:55,M,M,100.00,8.00,M,M
AMW,2019-07-13 16:00,M,M,100.00,7.00,M,M
AMW,2019-07-13 16:05,M,M,90.00,8.00,M,M
AMW,2019-07-13 16:10,M,M,90.00,8.00,M,M
AMW,2019-07-13 16:15,M,M,80.00,5.00,M,M
AMW,2019-07-13 16:20,M,M,80.00,5.00,M,M
AMW,2019-07-13 16:25,M,M,90.00,5.00,M,M
AMW,2019-07-13 16:30,M,M,40.00,5.00,M,M
AMW,2019-07-13 16:35,M,M,50.00,8.00,M,M
AMW,2019-07-13 16:40,M,M,60.00,9.00,M,M
AMW,2019-07-13 16:45,M,M,100.00,8.00,M,M
AMW,2019-07-13 16:50,M,M,90.00,9.00,M,M
AMW,2019-07-13 16:53,26.11,71.72,90.00,10.00,1016.20,0.00
AMW,2019-07-13 16:55,M,M,90.00,10.00,M,M
AMW,2019-07-13 17:00,M,M,40.00,8.00,M,M
AMW,2019-07-13 17:05,M,M,60.00,5.00,M,M
AMW,2019-07-13 17:10,M,M,80.00,5.00,M,M
AMW,2019-07-13 17:15,M,M,90.00,8.00,M,M
AMW,2019-07-13 17:20,M,M,70.00,7.00,M,M
AMW,2019-07-13 17:35,M,M,80.00,5.00,M,M
AMW,2019-07-13 17:40,M,M,90.00,8.00,M,M
AMW,2019-07-13 17:45,M,M,90.00,7.00,M,M
AMW,2019-07-13 17:50,M,M,100.00,4.00,M,M
AMW,2019-07-13 17:53,26.72,69.18,M,4.00,1016.60,T
AMW,2019-07-13 17:55,M,M,120.00,5.00,M,M
AMW,2019-07-13 18:00,M,M,110.00,5.00,M,M
AMW,2019-07-13 18:05,M,M,90.00,4.00,M,M
AMW,2019-07-13 18:10,M,M,120.00,4.00,M,M
AMW,2019-07-13 18:15,M,M,140.00,4.00,M,M
AMW,2019-07-13 18:20,M,M,M,M,M,M
AMW,2019-07-13 18:25,M,M,M,M,M,M
AMW,2019-07-13 18:30,M,M,M,M,M,M
AMW,2019-07-13 18:35,M,M,M,M,M,M
AMW,2019-07-13 18:40,M,M,M,M,M,M
AMW,2019-07-13 18:45,M,M,M,M,M,M
AMW,2019-07-13 18:50,M,M,M,M,M,M
AMW,2019-07-13 18:53,27.78,67.06,M,M,1016.90,0.00
AMW,2019-07-13 18:55,M,M,M,M,M,M
AMW,2019-07-13 19:00,M,M,M,M,M,M
AMW,2019-07-13 19:05,M,M,M,M,M,M
AMW,2019-07-13 19:10,M,M,M,M,M,M
AMW,2019-07-13 19:15,M,M,170.00,5.00,M,M
AMW,2019-07-13 19:20,M,M,0.00,0.00,M,M
AMW,2019-07-13 19:25,M,M,170.00,2.00,M,M
AMW,2019-07-13 19:30,M,M,190.00,5.00,M,M
AMW,2019-07-13 19:35,M,M,150.00,5.00,M,M
AMW,2019-07-13 19:40,M,M,170.00,5.00,M,M
AMW,2019-07-13 19:45,M,M,160.00,5.00,M,M
AMW,2019-07-13 19:50,M,M,200.00,2.00,M,M
AMW,2019-07-13 19:53,28.28,67.62,0.00,0.00,1016.30,0.00
AMW,2019-07-13 20:00,M,M,170.00,2.00,M,M
AMW,2019-07-13 20:05,M,M,140.00,4.00,M,M
AMW,2019-07-13 20:10,M,M,180.00,2.00,M,M
AMW,2019-07-13 20:15,M,M,0.00,0.00,M,M
AMW,2019-07-13 20:20,M,M,0.00,0.00,M,M
AMW,2019-07-13 20:25,M,M,120.00,2.00,M,M
AMW,2019-07-13 20:30,M,M,0.00,0.00,M,M
AMW,2019-07-13 20:35,M,M,160.00,2.00,M,M
AMW,2019-07-13 20:40,M,M,140.00,2.00,M,M
AMW,2019-07-13 20:45,M,M,200.00,2.00,M,M
AMW,2019-07-13 20:50,M,M,0.00,0.00,M,M
AMW,2019-07-13 20:53,28.28,65.13,0.00,0.00,1016.40,0.00
AMW,2019-07-13 20:55,M,M,0.00,0.00,M,M
AMW,2019-07-13 21:00,M,M,0.00,0.00,M,M
AMW,2019-07-13 21:05,M,M,140.00,4.00,M,M
AMW,2019-07-13 21:10,M,M,0.00,0.00,M,M
AMW,2019-07-13 21:15,M,M,0.00,0.00,M,M
AMW,2019-07-13 21:20,M,M,0.00,0.00,M,M
AMW,2019-07-13 21:25,M,M,0.00,0.00,M,M
AMW,2019-07-13 21:30,M,M,0.00,0.00,M,M
AMW,2019-07-13 21:35,M,M,0.00,0.00,M,M
AMW,2019-07-13 21:40,M,M,0.00,0.00,M,M
AMW,2019-07-13 21:45,M,M,0.00,0.00,M,M
AMW,2019-07-13 21:50,M,M,0.00,0.00,M,M
AMW,2019-07-13 21:53,28.89,65.26,0.00,0.00,1015.90,0.00
AMW,2019-07-13 21:55,M,M,0.00,0.00,M,M
AMW,2019-07-13 22:00,M,M,0.00,0.00,M,M
AMW,2019-07-13 22:05,M,M,0.00,0.00,M,M
AMW,2019-07-13 22:10,M,M,0.00,0.00,M,M
AMW,2019-07-13 22:15,M,M,0.00,0.00,M,M
AMW,2019-07-13 22:20,M,M,0.00,0.00,M,M
AMW,2019-07-13 22:25,M,M,0.00,0.00,M,M
AMW,2019-07-13 22:30,M,M,320.00,2.00,M,M
AMW,2019-07-13 22:35,M,M,0.00,0.00,M,M
AMW,2019-07-13 22:40,M,M,320.00,2.00,M,M
AMW,2019-07-13 22:45,M,M,0.00,0.00,M,M
AMW,2019-07-13 22:50,M,M,0.00,0.00,M,M
AMW,2019-07-13 22:53,28.89,67.28,0.00,0.00,1015.60,0.00
AMW,2019-07-13 22:55,M,M,0.00,0.00,M,M
AMW,2019-07-13 23:00,M,M,0.00,0.00,M,M
AMW,2019-07-13 23:05,M,M,0.00,0.00,M,M
AMW,2019-07-13 23:10,M,M,0.00,0.00,M,M
AMW,2019-07-13 23:15,M,M,0.00,0.00,M,M
AMW,2019-07-13 23:20,M,M,0.00,0.00,M,M
AMW,2019-07-13 23:25,M,M,0.00,0.00,M,M
AMW,2019-07-13 23:30,M,M,0.00,0.00,M,M
AMW,2019-07-13 23:40,M,M,30.00,2.00,M,M
AMW,2019-07-13 23:45,M,M,20.00,2.00,M,M
AMW,2019-07-13 23:50,M,M,30.00,4.00,M,M
AMW,2019-07-13 23:53,28.28,67.62,30.00,4.00,1015.50,0.00
AMW,2019-07-13 23:55,M,M,30.00,4.00,M,M
AMW,2019-07-14 00:00,M,M,30.00,5.00,M,M
AMW,2019-07-14 00:05,M,M,40.00,5.00,M,M
AMW,2019-07-14 00:10,M,M,30.00,2.00,M,M
AMW,2019-07-14 00:15,M,M,30.00,5.00,M,M
AMW,2019-07-14 00:20,M,M,30.00,4.00,M,M
AMW,2019-07-14 00:25,M,M,50.00,2.00,M,M
AMW,2019-07-14 00:30,M,M,0.00,0.00,M,M
AMW,2019-07-14 00:35,M,M,40.00,2.00,M,M
AMW,2019-07-14 00:40,M,M,50.00,2.00,M,M
AMW,2019-07-14 00:45,M,M,50.00,2.00,M,M
AMW,2019-07-14 00:50,M,M,50.00,2.00,M,M
AMW,2019-07-14 00:53,28.28,69.71,40.00,4.00,1015.60,0.00
AMW,2019-07-14 00:55,M,M,60.00,4.00,M,M
AMW,2019-07-14 01:00,M,M,60.00,4.00,M,M
AMW,2019-07-14 01:05,M,M,40.00,4.00,M,M
AMW,2019-07-14 01:10,M,M,50.00,4.00,M,M
AMW,2019-07-14 01:15,M,M,40.00,5.00,M,M
AMW,2019-07-14 01:20,M,M,40.00,4.00,M,M
AMW,2019-07-14 01:25,M,M,30.00,5.00,M,M
AMW,2019-07-14 01:30,M,M,60.00,4.00,M,M
AMW,2019-07-14 01:35,M,M,60.00,4.00,M,M
AMW,2019-07-14 01:40,M,M,50.00,4.00,M,M
AMW,2019-07-14 01:45,M,M,50.00,4.00,M,M
AMW,2019-07-14 01:50,M,M,40.00,4.00,M,M
AMW,2019-07-14 01:53,26.72,74.07,30.00,4.00,1015.80,0.00
AMW,2019-07-14 01:55,M,M,30.00,2.00,M,M
AMW,2019-07-14 02:00,M,M,0.00,0.00,M,M
AMW,2019-07-14 02:05,M,M,0.00,0.00,M,M
AMW,2019-07-14 02:10,M,M,0.00,0.00,M,M
AMW,2019-07-14 02:15,M,M,40.00,2.00,M,M
AMW,2019-07-14 02:20,M,M,0.00,0.00,M,M
AMW,2019-07-14 02:25,M,M,0.00,0.00,M,M
AMW,2019-07-14 02:30,M,M,0.00,0.00,M,M
AMW,2019-07-14 02:35,M,M,0.00,0.00,M,M
AMW,2019-07-14 02:40,M,M,10.00,2.00,M,M
AMW,2019-07-14 02:45,M,M,10.00,4.00,M,M
AMW,2019-07-14 02:50,M,M,20.00,4.00,M,M
AMW,2019-07-14 02:53,23.89,87.68,30.00,3.00,1016.60,0.00
AMW,2019-07-14 02:55,M,M,20.00,2.00,M,M
AMW,2019-07-14 03:00,M,M,30.00,2.00,M,M
AMW,2019-07-14 03:05,M,M,0.00,0.00,M,M
AMW,2019-07-14 03:10,M,M,0.00,0.00,M,M
AMW,2019-07-14 03:15,M,M,0.00,0.00,M,M
AMW,2019-07-14 03:20,M,M,70.00,2.00,M,M
AMW,2019-07-14 03:25,M,M,60.00,2.00,M,M
AMW,2019-07-14 03:30,M,M,40.00,2.00,M,M
AMW,2019-07-14 03:35,M,M,0.00,0.00,M,M
AMW,2019-07-14 03:40,M,M,0.00,0.00,M,M
AMW,2019-07-14 03:45,M,M,0.00,0.00,M,M
AMW,2019-07-14 03:50,M,M,0.00,0.00,M,M
AMW,2019-07-14 03:53,23.28,90.97,0.00,0.00,1016.60,0.00
AMW,2019-07-14 03:55,M,M,0.00,0.00,M,M
AMW,2019-07-14 04:00,M,M,0.00,0.00,M,M
AMW,2019-07-14 04:05,M,M,0.00,0.00,M,M
AMW,2019-07-14 04:10,M,M,0.00,0.00,M,M
AMW,2019-07-14 04:15,M,M,0.00,0.00,M,M
AMW,2019-07-14 04:20,M,M,0.00,0.00,M,M
AMW,2019-07-14 04:25,M,M,0.00,0.00,M,M
AMW,2019-07-14 04:30,M,M,0.00,0.00,M,M
AMW,2019-07-14 04:35,M,M,140.00,2.00,M,M
AMW,2019-07-14 04:40,M,M,0.00,0.00,M,M
AMW,2019-07-14 04:45,M,M,170.00,2.00,M,M
AMW,2019-07-14 04:50,M,M,170.00,2.00,M,M
AMW,2019-07-14 04:53,20.61,96.29,0.00,0.00,1016.50,0.00
AMW,2019-07-14 04:55,M,M,0.00,0.00,M,M
AMW,2019-07-14 05:00,M,M,0.00,0.00,M,M
AMW,2019-07-14 05:05,M,M,0.00,0.00,M,M
AMW,2019-07-14 05:10,M,M,0.00,0.00,M,M
AMW,2019-07-14 05:15,M,M,0.00,0.00,M,M
AMW,2019-07-14 05:20,M,M,0.00,0.00,M,M
AMW,2019-07-14 05:25,M,M,0.00,0.00,M,M
AMW,2019-07-14 05:30,M,M,0.00,0.00,M,M
AMW,2019-07-14 05:35,M,M,0.00,0.00,M,M
AMW,2019-07-14 05:40,M,M,0.00,0.00,M,M
AMW,2019-07-14 05:45,M,M,0.00,0.00,M,M
AMW,2019-07-14 05:50,M,M,0.00,0.00,M,M
AMW,2019-07-14 05:53,20.61,100.00,0.00,0.00,1016.70,0.00
AMW,2019-07-14 05:55,M,M,0.00,0.00,M,M
AMW,2019-07-14 06:00,M,M,0.00,0.00,M,M
AMW,2019-07-14 06:05,M,M,0.00,0.00,M,M
AMW,2019-07-14 06:10,M,M,0.00,0.00,M,M
AMW,2019-07-14 06:15,M,M,0.00,0.00,M,M
AMW,2019-07-14 06:20,M,M,0.00,0.00,M,M
AMW,2019-07-14 06:25,M,M,0.00,0.00,M,M
AMW,2019-07-14 06:30,M,M,0.00,0.00,M,M
AMW,2019-07-14 06:35,M,M,140.00,2.00,M,M
AMW,2019-07-14 06:40,M,M,130.00,4.00,M,M
AMW,2019-07-14 06:44,20.61,96.29,120.00,3.00,M,0.00
AMW,2019-07-14 06:45,M,M,0.00,0.00,M,M
AMW,2019-07-14 06:50,M,M,0.00,0.00,M,M
AMW,2019-07-14 06:53,20.61,96.29,0.00,0.00,1016.90,0.00
AMW,2019-07-14 06:55,M,M,0.00,0.00,M,M
AMW,2019-07-14 07:00,M,M,0.00,0.00,M,M
AMW,2019-07-14 07:04,20.00,100.00,0.00,0.00,M,0.00
AMW,2019-07-14 07:05,M,M,0.00,0.00,M,M
AMW,2019-07-14 07:15,M,M,0.00,0.00,M,M
AMW,2019-07-14 07:25,M,M,140.00,2.00,M,M
AMW,2019-07-14 07:30,M,M,0.00,0.00,M,M
AMW,2019-07-14 07:31,20.00,100.00,0.00,0.00,M,0.00
AMW,2019-07-14 07:35,M,M,0.00,0.00,M,M
AMW,2019-07-14 07:40,M,M,0.00,0.00,M,M
AMW,2019-07-14 07:41,20.61,100.00,0.00,0.00,M,0.00
AMW,2019-07-14 07:45,M,M,0.00,0.00,M,M
AMW,2019-07-14 07:50,M,M,0.00,0.00,M,M
AMW,2019-07-14 07:51,21.00,100.00,0.00,0.00,M,0.00
AMW,2019-07-14 07:53,20.00,100.00,0.00,0.00,1017.00,0.00
AMW,2019-07-14 07:55,M,M,0.00,0.00,M,M
AMW,2019-07-14 08:00,M,M,0.00,0.00,M,M
AMW,2019-07-14 08:01,20.61,100.00,0.00,0.00,M,0.00
AMW,2019-07-14 08:05,M,M,0.00,0.00,M,M
AMW,2019-07-14 08:10,M,M,0.00,0.00,M,M
AMW,2019-07-14 08:13,20.00,100.00,0.00,0.00,M,0.00
AMW,2019-07-14 08:15,M,M,0.00,0.00,M,M
AMW,2019-07-14 08:19,20.61,100.00,0.00,0.00,M,0.00
AMW,2019-07-14 08:20,M,M,0.00,0.00,M,M
AMW,2019-07-14 08:25,M,M,0.00,0.00,M,M
AMW,2019-07-14 08:30,M,M,0.00,0.00,M,M
AMW,2019-07-14 08:31,20.61,100.00,0.00,0.00,M,0.00
AMW,2019-07-14 08:35,M,M,0.00,0.00,M,M
AMW,2019-07-14 08:42,21.11,96.97,0.00,0.00,M,0.00
AMW,2019-07-14 08:44,20.61,100.00,0.00,0.00,M,0.00
AMW,2019-07-14 08:45,M,M,0.00,0.00,M,M
AMW,2019-07-14 08:51,21.00,100.00,0.00,0.00,M,0.00
AMW,2019-07-14 08:53,20.61,100.00,0.00,0.00,1017.10,0.00
AMW,2019-07-14 09:00,M,M,0.00,0.00,M,M
AMW,2019-07-14 09:05,M,M,0.00,0.00,M,M
AMW,2019-07-14 09:10,M,M,0.00,0.00,M,M
AMW,2019-07-14 09:20,M,M,0.00,0.00,M,M
AMW,2019-07-14 09:25,M,M,0.00,0.00,M,M
AMW,2019-07-14 09:30,M,M,0.00,0.00,M,M
AMW,2019-07-14 09:35,M,M,0.00,0.00,M,M
AMW,2019-07-14 09:36,18.89,100.00,0.00,0.00,M,0.00
AMW,2019-07-14 09:39,19.39,96.93,0.00,0.00,M,0.00
AMW,2019-07-14 09:40,M,M,0.00,0.00,M,M
AMW,2019-07-14 09:45,M,M,0.00,0.00,M,M
AMW,2019-07-14 09:50,M,M,0.00,0.00,M,M
AMW,2019-07-14 09:53,19.39,100.00,0.00,0.00,1017.10,0.00
AMW,2019-07-14 10:02,18.89,100.00,0.00,0.00,M,0.00
AMW,2019-07-14 10:05,M,M,0.00,0.00,M,M
AMW,2019-07-14 10:10,M,M,0.00,0.00,M,M
AMW,2019-07-14 10:12,19.39,96.93,0.00,0.00,M,0.00
AMW,2019-07-14 10:15,M,M,0.00,0.00,M,M
AMW,2019-07-14 10:20,M,M,0.00,0.00,M,M
AMW,2019-07-14 10:30,M,M,0.00,0.00,M,M
AMW,2019-07-14 10:35,M,M,0.00,0.00,M,M
AMW,2019-07-14 10:40,M,M,0.00,0.00,M,M
AMW,2019-07-14 10:45,M,M,0.00,0.00,M,M
AMW,2019-07-14 10:50,M,M,0.00,0.00,M,M
AMW,2019-07-14 10:53,19.39,100.00,0.00,0.00,1017.30,0.00
AMW,2019-07-14 10:55,M,M,0.00,0.00,M,M
AMW,2019-07-14 11:00,M,M,0.00,0.00,M,M
AMW,2019-07-14 11:05,M,M,0.00,0.00,M,M
AMW,2019-07-14 11:10,M,M,0.00,0.00,M,M
AMW,2019-07-14 11:20,M,M,0.00,0.00,M,M
AMW,2019-07-14 11:25,M,M,0.00,0.00,M,M
AMW,2019-07-14 11:30,M,M,0.00,0.00,M,M
AMW,2019-07-14 11:35,M,M,0.00,0.00,M,M
AMW,2019-07-14 11:40,M,M,0.00,0.00,M,M
AMW,2019-07-14 11:42,20.61,100.00,0.00,0.00,M,0.00
AMW,2019-07-14 11:45,M,M,0.00,0.00,M,M
AMW,2019-07-14 11:50,M,M,150.00,2.00,M,M
AMW,2019-07-14 11:53,20.61,100.00,150.00,3.00,1017.50,0.00
AMW,2019-07-14 11:55,M,M,150.00,2.00,M,M
AMW,2019-07-14 12:00,M,M,170.00,2.00,M,M
AMW,2019-07-14 12:03,20.61,100.00,170.00,4.00,M,0.00
AMW,2019-07-14 12:05,M,M,180.00,2.00,M,M
AMW,2019-07-14 12:10,M,M,0.00,0.00,M,M
AMW,2019-07-14 12:15,M,M,0.00,0.00,M,M
AMW,2019-07-14 12:20,M,M,0.00,0.00,M,M
AMW,2019-07-14 12:25,M,M,0.00,0.00,M,M
AMW,2019-07-14 12:30,M,M,0.00,0.00,M,M
AMW,2019-07-14 12:35,M,M,0.00,0.00,M,M
AMW,2019-07-14 12:40,M,M,0.00,0.00,M,M
AMW,2019-07-14 12:45,M,M,0.00,0.00,M,M
AMW,2019-07-14 12:50,M,M,0.00,0.00,M,M
AMW,2019-07-14 12:53,22.78,96.68,0.00,0.00,1017.50,0.00
AMW,2019-07-14 12:55,M,M,0.00,0.00,M,M
AMW,2019-07-14 13:00,M,M,0.00,0.00,M,M
AMW,2019-07-14 13:05,M,M,0.00,0.00,M,M
AMW,2019-07-14 13:10,M,M,0.00,0.00,M,M
AMW,2019-07-14 13:15,M,M,0.00,0.00,M,M
AMW,2019-07-14 13:20,M,M,0.00,0.00,M,M
AMW,2019-07-14 13:25,M,M,0.00,0.00,M,M
AMW,2019-07-14 13:30,M,M,0.00,0.00,M,M
AMW,2019-07-14 13:35,M,M,220.00,2.00,M,M
AMW,2019-07-14 13:40,M,M,220.00,2.00,M,M
AMW,2019-07-14 13:45,M,M,210.00,4.00,M,M
AMW,2019-07-14 13:50,M,M,220.00,4.00,M,M
AMW,2019-07-14 13:53,26.11,81.89,220.00,5.00,1017.70,0.00
AMW,2019-07-14 13:55,M,M,220.00,4.00,M,M
AMW,2019-07-14 14:00,M,M,240.00,4.00,M,M
AMW,2019-07-14 14:05,M,M,240.00,4.00,M,M
AMW,2019-07-14 14:10,M,M,240.00,4.00,M,M
AMW,2019-07-14 14:15,M,M,240.00,5.00,M,M
AMW,2019-07-14 14:20,M,M,230.00,5.00,M,M
AMW,2019-07-14 14:25,M,M,260.00,5.00,M,M
AMW,2019-07-14 14:30,M,M,240.00,5.00,M,M
AMW,2019-07-14 14:35,M,M,240.00,5.00,M,M
AMW,2019-07-14 14:40,M,M,230.00,5.00,M,M
